/home/samuele.angheben/vr_env/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
Loaded dataset with categories: ['Faces', 'Faces_easy', 'Leopards', 'Motorbikes', 'accordion', 'airplanes', 'anchor', 'ant', 'barrel', 'bass', 'beaver', 'binocular', 'bonsai', 'brain', 'brontosaurus', 'buddha', 'butterfly', 'camera', 'cannon', 'car_side', 'ceiling_fan', 'cellphone', 'chair', 'chandelier', 'cougar_body', 'cougar_face', 'crab', 'crayfish', 'crocodile', 'crocodile_head', 'cup', 'dalmatian', 'dollar_bill', 'dolphin', 'dragonfly', 'electric_guitar', 'elephant', 'emu', 'euphonium', 'ewer', 'ferry', 'flamingo', 'flamingo_head', 'garfield', 'gerenuk', 'gramophone', 'grand_piano', 'hawksbill', 'headphone', 'hedgehog', 'helicopter', 'ibis', 'inline_skate', 'joshua_tree', 'kangaroo', 'ketch', 'lamp', 'laptop', 'llama', 'lobster', 'lotus', 'mandolin', 'mayfly', 'menorah', 'metronome', 'minaret', 'nautilus', 'octopus', 'okapi', 'pagoda', 'panda', 'pigeon', 'pizza', 'platypus', 'pyramid', 'revolver', 'rhino', 'rooster', 'saxophone', 'schooner', 'scissors', 'scorpion', 'sea_horse', 'snoopy', 'soccer_ball', 'stapler', 'starfish', 'stegosaurus', 'stop_sign', 'strawberry', 'sunflower', 'tick', 'trilobite', 'umbrella', 'watch', 'water_lilly', 'wheelchair', 'wild_cat', 'windsor_chair', 'wrench', 'yin_yang']
 Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  1.42it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.65it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.61it/s]
Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
[prompt11] Example 663: label=airplanes, prediction=Airplanes on runway. [✓ CORRECT]
[prompt11] Example 664: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 665: label=airplanes, prediction=Airplane flying. [✗ WRONG]
[prompt11] Example 666: label=airplanes, prediction=Airplane flying. [✗ WRONG]
[prompt11] Example 667: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 668: label=airplanes, prediction=Airplane on runway. [✗ WRONG]
[prompt11] Example 669: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 670: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 671: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 672: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 673: label=airplanes, prediction=plane [✗ WRONG]
[prompt11] Example 674: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 675: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 676: label=airplanes, prediction=plane [✗ WRONG]
[prompt11] Example 677: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 678: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 679: label=airplanes, prediction=Airplane flying. [✗ WRONG]
[prompt11] Example 680: label=airplanes, prediction=Airplane flying. [✗ WRONG]
[prompt11] Example 681: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 682: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 683: label=airplanes, prediction=Airplane flying. [✗ WRONG]
[prompt11] Example 684: label=airplanes, prediction=Airplane. [✗ WRONG]
[prompt11] Example 685: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 686: label=anchor, prediction=Life buoy. [✗ WRONG]
[prompt11] Example 687: label=anchor, prediction=Large anchor. [✓ CORRECT]
[prompt11] Example 688: label=anchor, prediction=Anchor symbol. [✓ CORRECT]
[prompt11] Example 689: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 690: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 691: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 692: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 693: label=anchor, prediction=Chimpanzee statue. [✗ WRONG]
[prompt11] Example 694: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 695: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 696: label=anchor, prediction=Ice pick. [✗ WRONG]
[prompt11] Example 697: label=anchor, prediction=Anchor. [✓ CORRECT]
[prompt11] Example 698: label=ant, prediction=Ant. [✓ CORRECT]
[prompt11] Example 699: label=ant, prediction=Ant. [✓ CORRECT]
[prompt11] Example 700: label=ant, prediction=Ant drawing. [✓ CORRECT]
[prompt11] Example 701: label=ant, prediction=Origami beetle. [✗ WRONG]
[prompt11] Example 702: label=ant, prediction=Ants. [✗ WRONG]
[prompt11] Example 703: label=ant, prediction=Ant robot. [✓ CORRECT]
[prompt11] Example 704: label=ant, prediction=Ant on flower. [✓ CORRECT]
[prompt11] Example 705: label=ant, prediction=Ant. [✓ CORRECT]
[prompt11] Example 706: label=ant, prediction=Ant. [✓ CORRECT]
[prompt11] Example 707: label=ant, prediction=Ant. [✓ CORRECT]
[prompt11] Example 708: label=ant, prediction=Ant illustration. [✓ CORRECT]
[prompt11] Example 709: label=ant, prediction=Ants. [✗ WRONG]
[prompt11] Example 710: label=ant, prediction=Ants. [✗ WRONG]
[prompt11] Example 711: label=barrel, prediction=Wooden barrel. [✓ CORRECT]
[prompt11] Example 712: label=barrel, prediction=Barrel [✓ CORRECT]
[prompt11] Example 713: label=barrel, prediction=Wine barrel. [✓ CORRECT]
[prompt11] Example 714: label=barrel, prediction=Wooden barrel. [✓ CORRECT]
[prompt11] Example 715: label=barrel, prediction=Barrel, rope, tool. [✓ CORRECT]
[prompt11] Example 716: label=barrel, prediction=Whiskey barrel. [✓ CORRECT]
[prompt11] Example 717: label=barrel, prediction=Wooden barrel. [✓ CORRECT]
[prompt11] Example 718: label=barrel, prediction=Old barrel. [✓ CORRECT]
[prompt11] Example 719: label=barrel, prediction=Barrel [✓ CORRECT]
[prompt11] Example 720: label=barrel, prediction=Television set. [✗ WRONG]
[prompt11] Example 721: label=barrel, prediction=Water barrel. [✓ CORRECT]
[prompt11] Example 722: label=barrel, prediction=Wolf Creek sign [✗ WRONG]
[prompt11] Example 723: label=barrel, prediction=Oil Heels. [✗ WRONG]
[prompt11] Example 724: label=barrel, prediction=Barrels. [✗ WRONG]
[prompt11] Example 725: label=bass, prediction=Fish illustration. [✗ WRONG]
[prompt11] Example 726: label=bass, prediction=Largemouth bass. [✓ CORRECT]
[prompt11] Example 727: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 728: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 729: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 730: label=bass, prediction=Fish in water. [✗ WRONG]
[prompt11] Example 731: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 732: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 733: label=bass, prediction=Fish and worm. [✗ WRONG]
[prompt11] Example 734: label=bass, prediction=Spotted Bass. [✓ CORRECT]
[prompt11] Example 735: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 736: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 737: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 738: label=bass, prediction=Fish. [✗ WRONG]
[prompt11] Example 739: label=bass, prediction=Fish [✗ WRONG]
[prompt11] Example 740: label=bass, prediction=Largemouth Bass [✓ CORRECT]
[prompt11] Example 741: label=beaver, prediction=Beaver. [✓ CORRECT]
[prompt11] Example 742: label=beaver, prediction=Beaver. [✓ CORRECT]
[prompt11] Example 743: label=beaver, prediction=Beaver. [✓ CORRECT]
[prompt11] Example 744: label=beaver, prediction=Capybara [✗ WRONG]
[prompt11] Example 745: label=beaver, prediction=Raccoon [✗ WRONG]
[prompt11] Example 746: label=beaver, prediction=Beaver eating tree branch. [✓ CORRECT]
[prompt11] Example 747: label=beaver, prediction=Beaver statue [✓ CORRECT]
[prompt11] Example 748: label=beaver, prediction=Beaver in cage. [✓ CORRECT]
[prompt11] Example 749: label=beaver, prediction=Beaver and bird. [✓ CORRECT]
[prompt11] Example 750: label=beaver, prediction=Raccoon in water. [✗ WRONG]
[prompt11] Example 751: label=beaver, prediction=Beaver in water. [✓ CORRECT]
[prompt11] Example 752: label=beaver, prediction=Otter in snow. [✗ WRONG]
[prompt11] Example 753: label=beaver, prediction=Beaver. [✓ CORRECT]
[prompt11] Example 754: label=beaver, prediction=Statue of a cat. [✗ WRONG]
[prompt11] Example 755: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 756: label=binocular, prediction=Binoculars diagram. [✗ WRONG]
[prompt11] Example 757: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 758: label=binocular, prediction=Shoes on floor. [✗ WRONG]
[prompt11] Example 759: label=binocular, prediction=Camera lens diagram. [✗ WRONG]
[prompt11] Example 760: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 761: label=binocular, prediction=Headphones. [✗ WRONG]
[prompt11] Example 762: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 763: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 764: label=binocular, prediction=Binoculars. [✗ WRONG]
[prompt11] Example 765: label=bonsai, prediction=Tree sapling. [✗ WRONG]
[prompt11] Example 766: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 767: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 768: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 769: label=bonsai, prediction=Bonsai trees. [✓ CORRECT]
[prompt11] Example 770: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 771: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 772: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 773: label=bonsai, prediction=Bonsai tree [✓ CORRECT]
[prompt11] Example 774: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 775: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 776: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 777: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 778: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 779: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 780: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 781: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 782: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 783: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 784: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 785: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 786: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 787: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 788: label=bonsai, prediction=Bonsai tree [✓ CORRECT]
[prompt11] Example 789: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 790: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 791: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 792: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 793: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 794: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 795: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 796: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 797: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 798: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 799: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 800: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 801: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 802: label=bonsai, prediction=Bonsai tree. [✓ CORRECT]
[prompt11] Example 803: label=brain, prediction=Brain anatomy. [✓ CORRECT]
[prompt11] Example 804: label=brain, prediction=Brain surgery illustration. [✓ CORRECT]
[prompt11] Example 805: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 806: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 807: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 808: label=brain, prediction=Brain diagram. [✓ CORRECT]
[prompt11] Example 809: label=brain, prediction=Brain cross-section. [✓ CORRECT]
[prompt11] Example 810: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 811: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 812: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 813: label=brain, prediction=Neurological testing services. [✗ WRONG]
[prompt11] Example 814: label=brain, prediction=Brain illustration. [✓ CORRECT]
[prompt11] Example 815: label=brain, prediction=MRI scan of brain. [✓ CORRECT]
[prompt11] Example 816: label=brain, prediction=Human brain. [✓ CORRECT]
[prompt11] Example 817: label=brain, prediction=Brain model. [✓ CORRECT]
[prompt11] Example 818: label=brain, prediction=Brain with binary code. [✓ CORRECT]
[prompt11] Example 819: label=brain, prediction=Brain illustration. [✓ CORRECT]
[prompt11] Example 820: label=brain, prediction=Brain diagram. [✓ CORRECT]
[prompt11] Example 821: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 822: label=brain, prediction=Brain model. [✓ CORRECT]
[prompt11] Example 823: label=brain, prediction=Brain model. [✓ CORRECT]
[prompt11] Example 824: label=brain, prediction=Brain model. [✓ CORRECT]
[prompt11] Example 825: label=brain, prediction=Human brain. [✓ CORRECT]
[prompt11] Example 826: label=brain, prediction=Human brain model. [✓ CORRECT]
[prompt11] Example 827: label=brain, prediction=Brain with light switch. [✓ CORRECT]
[prompt11] Example 828: label=brain, prediction=Cocaine brain interaction. [✓ CORRECT]
[prompt11] Example 829: label=brain, prediction=Brain anatomy. [✓ CORRECT]
[prompt11] Example 830: label=brain, prediction=Brain scan image. [✓ CORRECT]
[prompt11] Example 831: label=brain, prediction=Brain scan. [✓ CORRECT]
[prompt11] Example 832: label=brontosaurus, prediction=Dinosaur painting. [✗ WRONG]
[prompt11] Example 833: label=brontosaurus, prediction=Dinosaur statue. [✗ WRONG]
[prompt11] Example 834: label=brontosaurus, prediction=Dinosaur statue. [✗ WRONG]
[prompt11] Example 835: label=brontosaurus, prediction=Dinosaur. [✗ WRONG]
[prompt11] Example 836: label=brontosaurus, prediction=Elephant cartoon [✗ WRONG]
[prompt11] Example 837: label=brontosaurus, prediction=Dinosaur. [✗ WRONG]
[prompt11] Example 838: label=brontosaurus, prediction=Dinosaur statue. [✗ WRONG]
[prompt11] Example 839: label=brontosaurus, prediction=Dinosaur model. [✗ WRONG]
[prompt11] Example 840: label=brontosaurus, prediction=Diplodocus dinosaur. [✗ WRONG]
[prompt11] Example 841: label=brontosaurus, prediction=Dinosaur statue. [✗ WRONG]
[prompt11] Example 842: label=brontosaurus, prediction=Dinosaur illustration. [✗ WRONG]
[prompt11] Example 843: label=brontosaurus, prediction=Dinosaur model. [✗ WRONG]
[prompt11] Example 844: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 845: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 846: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 847: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 848: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 849: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 850: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 851: label=buddha, prediction=Golden Buddha statue. [✓ CORRECT]
[prompt11] Example 852: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 853: label=buddha, prediction=Great Buddha statue. [✓ CORRECT]
[prompt11] Example 854: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 855: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 856: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 857: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 858: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 859: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 860: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 861: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 862: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 863: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 864: label=buddha, prediction=Buddha statue. [✓ CORRECT]
[prompt11] Example 865: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 866: label=buddha, prediction=Great Buddha statue. [✓ CORRECT]
[prompt11] Example 867: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 868: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 869: label=buddha, prediction=Statue of Buddha. [✓ CORRECT]
[prompt11] Example 870: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 871: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 872: label=butterfly, prediction=Butterfly diagram. [✓ CORRECT]
[prompt11] Example 873: label=butterfly, prediction=Butterfly logo. [✓ CORRECT]
[prompt11] Example 874: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 875: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 876: label=butterfly, prediction=Butterfly on flower. [✓ CORRECT]
[prompt11] Example 877: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 878: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 879: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 880: label=butterfly, prediction=Butterfly tapestry. [✓ CORRECT]
[prompt11] Example 881: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 882: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 883: label=butterfly, prediction=Origami butterfly. [✓ CORRECT]
[prompt11] Example 884: label=butterfly, prediction=Butterfly on flower. [✓ CORRECT]
[prompt11] Example 885: label=butterfly, prediction=Butterfly painting. [✓ CORRECT]
[prompt11] Example 886: label=butterfly, prediction=Hair bow. [✗ WRONG]
[prompt11] Example 887: label=butterfly, prediction=Butterfly logo [✓ CORRECT]
[prompt11] Example 888: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 889: label=butterfly, prediction=Butterfly drawing. [✓ CORRECT]
[prompt11] Example 890: label=butterfly, prediction=Butterfly kite. [✓ CORRECT]
[prompt11] Example 891: label=butterfly, prediction=Butterfly brooch. [✓ CORRECT]
[prompt11] Example 892: label=butterfly, prediction=Butterfly kite [✓ CORRECT]
[prompt11] Example 893: label=butterfly, prediction=Butterfly drawing. [✓ CORRECT]
[prompt11] Example 894: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 895: label=butterfly, prediction=Butterfly patch. [✓ CORRECT]
[prompt11] Example 896: label=butterfly, prediction=Butterfly. [✓ CORRECT]
[prompt11] Example 897: label=camera, prediction=Cable release. [✗ WRONG]
[prompt11] Example 898: label=camera, prediction=Camera [✓ CORRECT]
[prompt11] Example 899: label=camera, prediction=Camera [✓ CORRECT]
[prompt11] Example 900: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 901: label=camera, prediction=Camera model. [✓ CORRECT]
[prompt11] Example 902: label=camera, prediction=Digital camera. [✓ CORRECT]
[prompt11] Example 903: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 904: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 905: label=camera, prediction=Camera [✓ CORRECT]
[prompt11] Example 906: label=camera, prediction=Digital camera [✓ CORRECT]
[prompt11] Example 907: label=camera, prediction=Medical device. [✗ WRONG]
[prompt11] Example 908: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 909: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 910: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 911: label=camera, prediction=Camera. [✓ CORRECT]
[prompt11] Example 912: label=cannon, prediction=Ancient cannon. [✓ CORRECT]
[prompt11] Example 913: label=cannon, prediction=Cannon with cannonballs. [✓ CORRECT]
[prompt11] Example 914: label=cannon, prediction=Toy cannon. [✓ CORRECT]
[prompt11] Example 915: label=cannon, prediction=Cart with wheels. [✗ WRONG]
[prompt11] Example 916: label=cannon, prediction=Ancient cannon. [✓ CORRECT]
[prompt11] Example 917: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 918: label=cannon, prediction=Artillery piece. [✗ WRONG]
[prompt11] Example 919: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 920: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 921: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 922: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 923: label=cannon, prediction=Cannon. [✓ CORRECT]
[prompt11] Example 924: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 925: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 926: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 927: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 928: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 929: label=car_side, prediction=truck [✗ WRONG]
[prompt11] Example 930: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 931: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 932: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 933: label=car_side, prediction=cars [✗ WRONG]
[prompt11] Example 934: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 935: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 936: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 937: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 938: label=car_side, prediction=Truck parked on street. [✗ WRONG]
[prompt11] Example 939: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 940: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 941: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 942: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 943: label=car_side, prediction=Car on road. [✗ WRONG]
[prompt11] Example 944: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 945: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 946: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 947: label=car_side, prediction=Car parked on street. [✗ WRONG]
[prompt11] Example 948: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 949: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 950: label=car_side, prediction=Car on road. [✗ WRONG]
[prompt11] Example 951: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 952: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 953: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 954: label=car_side, prediction=cars [✗ WRONG]
[prompt11] Example 955: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 956: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 957: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 958: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 959: label=car_side, prediction=car [✗ WRONG]
[prompt11] Example 960: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 961: label=ceiling_fan, prediction=Ceiling fan with light. [✓ CORRECT]
[prompt11] Example 962: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 963: label=ceiling_fan, prediction=Ceiling fan with light. [✓ CORRECT]
[prompt11] Example 964: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 965: label=ceiling_fan, prediction=Helicopter model. [✗ WRONG]
[prompt11] Example 966: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 967: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 968: label=ceiling_fan, prediction=Fan with light. [✗ WRONG]
[prompt11] Example 969: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 970: label=ceiling_fan, prediction=Fan hanging from ceiling. [✓ CORRECT]
[prompt11] Example 971: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 972: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 973: label=ceiling_fan, prediction=Ceiling fan. [✓ CORRECT]
[prompt11] Example 974: label=cellphone, prediction=remote control [✗ WRONG]
[prompt11] Example 975: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 976: label=cellphone, prediction=Calculator [✗ WRONG]
[prompt11] Example 977: label=cellphone, prediction=Phone. [✗ WRONG]
[prompt11] Example 978: label=cellphone, prediction=Remote control [✗ WRONG]
[prompt11] Example 979: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 980: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 981: label=cellphone, prediction=remote control [✗ WRONG]
[prompt11] Example 982: label=cellphone, prediction=remote control [✗ WRONG]
[prompt11] Example 983: label=cellphone, prediction=Remote control. [✗ WRONG]
[prompt11] Example 984: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 985: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 986: label=cellphone, prediction=Fingerprint reader. [✗ WRONG]
[prompt11] Example 987: label=cellphone, prediction=Green phone. [✗ WRONG]
[prompt11] Example 988: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 989: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 990: label=cellphone, prediction=Cell phone. [✗ WRONG]
[prompt11] Example 991: label=chair, prediction=Chair with cushion. [✓ CORRECT]
[prompt11] Example 992: label=chair, prediction=Chair [✓ CORRECT]
[prompt11] Example 993: label=chair, prediction=Chair with straps. [✓ CORRECT]
[prompt11] Example 994: label=chair, prediction=Endowed Chair [✓ CORRECT]
[prompt11] Example 995: label=chair, prediction=Chair with red cushion. [✓ CORRECT]
[prompt11] Example 996: label=chair, prediction=Chair with "Mortor" on it. [✓ CORRECT]
[prompt11] Example 997: label=chair, prediction=Chair [✓ CORRECT]
[prompt11] Example 998: label=chair, prediction=Chair. [✓ CORRECT]
[prompt11] Example 999: label=chair, prediction=Chair with blue cushion. [✓ CORRECT]
[prompt11] Example 1000: label=chair, prediction=Chair. [✓ CORRECT]
